experiment,mse,rmse,mae,r2
acousticness-baseline-100-tokens_from_tag_order-by_track,0.18337396996098224,0.4282218700171469,0.3394070868057989,-0.9588053042275075
energy-xdg-100-tokens_from_tag_order-by_track,0.051135535451216255,0.2261316772396478,0.17907150240376718,0.08742729842207753
energy-bayes-100-tokens_from_tag_order-by_track,0.05594180831407382,0.23652020698890364,0.19257995851017817,0.001653807008011099
energy-baseline-100-tokens_from_tag_order-by_track,0.11114964714149227,0.3333911323678125,0.2677557494103385,-0.9835938526176486
instrumentalness-xdg-100-tokens_from_tag_order-by_track,0.12278435513183637,0.35040598615297136,0.2863707474492407,0.16386724676331
instrumentalness-bayes-100-tokens_from_tag_order-by_track,0.1412373984071716,0.37581564417566704,0.34563317788415493,0.038206336113617345
instrumentalness-baseline-100-tokens_from_tag_order-by_track,0.29618742242430934,0.5442310377259912,0.4496042032580662,-1.0169671023625662
valence-xdg-100-tokens_from_tag_order-by_track,0.07356494336510841,0.27122858139419675,0.22217041795055253,0.07141722924374416
valence-bayes-100-tokens_from_tag_order-by_track,0.07947491726021219,0.28191296043320213,0.24250599825528876,-0.0031821612210285455
valence-baseline-100-tokens_from_tag_order-by_track,0.15346217960215155,0.3917424914432331,0.3177342956218641,-0.937095706497185
danceability-xdg-1000-tokens_from_tag_weight-by_track,0.030157274714121027,0.17365850026451635,0.13563396355258792,0.1948608027254769
danceability-bayes-1000-tokens_from_tag_weight-by_track,0.040819617120864606,0.2020386525416971,0.15985932831737623,-0.08980251277006723
danceability-baseline-1000-tokens_from_tag_weight-by_track,0.07158522612642783,0.2675541555020737,0.2130107289393218,-0.9111830245443049
acousticness-xdg-1000-tokens_from_tag_weight-by_track,0.0796074448318913,0.28214791303834114,0.21235756257458374,0.14963129594736457
acousticness-bayes-1000-tokens_from_tag_weight-by_track,0.10245912149144895,0.3200923640005318,0.25353103514138453,-0.09447088202673815
acousticness-baseline-1000-tokens_from_tag_weight-by_track,0.18795009147001412,0.4335321112328522,0.3454717508711939,-1.0076875479101224
energy-xdg-1000-tokens_from_tag_weight-by_track,0.04604413193661512,0.21457896433857426,0.17177973769420105,0.17828927569765474
energy-bayes-1000-tokens_from_tag_weight-by_track,0.06086857001206261,0.24671556499755465,0.1985376530148806,-0.08626994685692124
energy-baseline-1000-tokens_from_tag_weight-by_track,0.11491399840019163,0.3389896729993285,0.27092770711275455,-1.050773049384187
instrumentalness-xdg-1000-tokens_from_tag_weight-by_track,0.11844655438359983,0.3441606519978712,0.28495034313681294,0.19340665574355698
instrumentalness-bayes-1000-tokens_from_tag_weight-by_track,0.16345742288616222,0.40429868029238264,0.35228916061444177,-0.11310683586710057
instrumentalness-baseline-1000-tokens_from_tag_weight-by_track,0.3036197186029206,0.5510169857662471,0.4508521475041059,-1.06757930177527
valence-xdg-1000-tokens_from_tag_weight-by_track,0.07203358315699637,0.2683907285227945,0.22034163115482502,0.09074701650419348
valence-bayes-1000-tokens_from_tag_weight-by_track,0.0868999784712982,0.2947880229441118,0.24839170688209522,-0.0969059323140844
valence-baseline-1000-tokens_from_tag_weight-by_track,0.15321442951918346,0.3914261482312896,0.31559950772063533,-0.9339684498451157
danceability-xdg-1000-tokens_from_repeat_tags-by_track,0.030210808842907524,0.1738125681385196,0.13456257872746843,0.19343154806349094
danceability-bayes-1000-tokens_from_repeat_tags-by_track,0.040509104828310494,0.20126873783156313,0.16005022625409618,-0.08151245273178986
danceability-baseline-1000-tokens_from_repeat_tags-by_track,0.07388092205441076,0.2718104524377434,0.21584038540511366,-0.9724735355126943
acousticness-xdg-1000-tokens_from_repeat_tags-by_track,0.07731547781033943,0.2780566090031658,0.21021409385450837,0.17411414463022623
acousticness-bayes-1000-tokens_from_repeat_tags-by_track,0.09948105837564666,0.31540617998962334,0.25149262795480204,-0.06265913781462862
